0.664758 1.459008 0
0.620999 0.324087 1
0.774666 2.014335 0
0.971050 1.082449 0
0.088204 1.105043 1
0.981791 2.422414 0
0.404553 0.826440 1
0.990706 1.992231 0
0.373851 0.767548 1
0.071097 2.323679 0
0.628365 2.305846 0
0.743312 2.126368 0
0.146634 1.188204 1
0.056601 0.739759 1
0.250278 1.071240 1
0.731107 1.805088 0
0.242425 1.072439 1
0.790898 1.561774 0
0.493354 2.002709 0
0.811166 0.671925 0
0.215247 1.645331 1
0.232307 0.950830 1
0.242198 1.558743 1
0.119867 1.510140 1
0.370508 0.312747 1
0.534324 0.971677 0
0.393046 2.330878 0
0.027970 0.242944 1
0.264277 1.738836 1
0.845988 1.313888 0
0.007901 1.977209 0
0.383657 0.323698 1
0.157160 0.967757 1
0.037858 0.680771 1
0.683953 0.497568 0
0.051032 1.752508 0
0.759511 0.239018 0
0.871396 1.373759 0
0.506739 1.920924 0
0.987641 0.722278 0
0.730308 0.717637 0
0.529164 1.661840 0
0.214934 1.004877 1
0.585328 1.503878 0
0.272248 1.699046 1
0.349288 1.217128 1
0.505524 0.845588 1
0.720103 1.942327 0
0.876982 1.092169 0
0.433112 0.791358 1
0.144133 1.100844 1
0.751827 2.394810 0
0.828026 1.569810 0
0.516809 0.012783 1
0.937737 1.374010 0
0.197759 1.859101 1
0.362792 1.117414 1
0.148994 0.353918 1
0.318256 2.318789 0
0.751454 1.729745 0
0.728705 0.847037 0
0.461687 1.429560 0
0.644387 0.546311 0
0.739493 1.655588 0
0.189515 0.446662 1
0.819025 0.891273 0
0.849404 2.346624 0
0.885664 0.901310 0
0.329878 0.665877 1
0.561062 1.940234 0
0.807690 2.122385 0
0.368719 0.161719 1
0.202316 0.820444 1
0.680240 1.978584 0
0.623774 1.930337 0
0.269151 1.550517 1
0.816269 0.067739 0
0.392596 0.898715 1
0.880323 1.467435 0
0.268776 0.804273 1
0.966665 1.828762 0
0.398077 1.187322 1
0.125309 0.169453 1
0.200800 2.098791 1
0.752562 0.782711 0
0.009580 0.036624 1
0.216771 0.666480 1
0.608908 2.273370 0
0.413961 1.122714 1
0.780512 0.174029 0
0.960090 0.582325 0
0.857117 1.413429 0
0.199264 0.090666 1
0.531952 1.308011 0
0.494683 0.363224 1
0.880937 2.268959 0
0.755387 1.983180 0
0.519682 0.722946 1
0.220210 0.172992 1
0.990849 0.500672 0
0.918598 2.196490 0
0.564159 2.055267 0
0.148016 1.780995 1
0.272621 2.364816 0
0.183970 2.444379 1
0.072050 2.377863 0
0.895984 2.004042 0
0.774378 2.432358 0
0.255334 0.977297 1
0.173091 0.350370 1
0.465275 2.178521 0
0.763023 0.301689 0
0.192770 2.201351 1
0.244682 0.937074 1
0.758274 0.790925 0
0.229280 1.266304 1
0.105629 0.756976 1
0.998124 1.171420 0
0.219946 1.574907 1
0.784347 1.318600 0
0.684019 0.775068 0
0.629286 1.025302 0
0.897638 1.503903 0
0.441650 2.037607 0
0.426487 2.422391 0
0.252378 1.774558 1
0.000821 2.009319 0
0.247686 2.161501 1
0.335579 0.209792 1
0.389049 1.884175 0
0.928918 0.796522 0
0.856444 0.637911 0
0.548569 2.013361 0
0.421654 1.862408 0
0.597194 0.103922 1
0.645137 2.050891 0
0.729054 0.543765 0
0.624335 0.494830 0
0.645830 1.171167 0
0.523752 1.770535 0
0.954079 0.504121 0
0.106189 1.808732 1
0.743703 1.044408 0
0.346194 1.199025 1
0.803400 1.858893 0
0.968955 0.561465 0
0.619138 2.115805 0
0.137109 0.978066 1
0.340530 0.700368 1
0.435307 0.518781 1
0.659196 0.282601 0
0.871071 0.246250 0
0.489600 1.765758 0
0.839958 0.425479 0
0.408704 0.220546 1
0.684783 0.381105 0
0.090455 0.682489 1
0.237513 2.214267 1
0.073843 0.196258 1
0.402232 0.775091 1
0.780413 1.012024 0
0.636410 0.339022 0
0.177005 2.292327 1
0.858026 2.116598 0
0.465974 1.574110 0
0.425938 1.834680 0
0.188520 1.130136 1
0.679752 1.486625 0
0.283656 1.014114 1
0.685134 0.105538 1
0.510611 2.090600 0
0.687543 1.335144 0
0.904310 1.849146 0
0.439235 0.541827 1
0.592718 2.026838 0
0.024291 0.654131 1
0.591643 1.844230 0
0.387022 1.678434 0
0.774498 2.486745 0
0.885993 2.228451 0
0.427070 1.923799 0
0.316042 1.797342 1
0.169872 0.110024 1
0.669807 1.095525 0
0.998413 0.822073 0
0.633298 2.116761 0
0.561423 2.105781 0
0.747280 1.335468 0
0.085973 2.376014 0
0.467639 1.525514 0
0.722285 1.088994 0
0.087418 0.580993 1
0.899141 2.149946 0
0.659138 0.351046 0
0.012450 0.617711 0
0.744455 0.144685 0
0.687077 1.751279 0
0.496015 1.318457 0
0.725140 1.079405 0
0.620816 0.136519 1
0.788477 2.352529 0
0.582316 2.471992 0
0.710140 0.825097 0
0.961346 0.838335 0
0.957581 0.158294 0
0.181622 1.316532 1
0.784192 2.274601 0
0.686935 0.773928 0
0.964813 1.531658 0
0.027138 0.265667 1
0.027311 0.046108 1
0.975204 0.619053 0
0.771992 2.177820 0
0.047306 0.196830 1
0.250724 2.281878 1
0.607917 0.671952 0
0.401131 2.030347 0
0.614314 1.949039 0
0.996854 0.307830 0
0.476547 0.799866 1
0.339443 0.040176 1
0.092167 0.117310 1
0.650982 0.136371 1
0.795264 0.016174 1
0.733298 1.337888 0
0.351109 0.238847 1
0.717280 0.823938 0
0.167902 2.316664 1
0.466976 1.181248 0
0.295978 1.253954 1
0.084678 0.442090 1
0.081077 1.666609 1
0.280563 1.063181 1
0.552237 1.101521 0
0.305365 0.684554 1
0.116585 1.119199 1
0.150880 2.097257 1
0.436343 1.547931 0
0.432603 1.910892 0
0.541517 0.701405 1
0.406669 2.217285 0
0.366758 0.235004 1
0.886098 1.626498 0
0.622627 1.223620 0
0.151346 1.678324 1
0.034734 1.949717 0
0.559729 0.909026 0
0.202256 0.773274 1
0.564828 0.170422 1
0.715000 0.005249 1
0.286438 0.409724 1
0.491968 1.259495 0
0.332631 1.312575 1
0.179342 0.485889 1
0.533139 1.180531 0
0.476695 2.050220 0
0.217403 2.229627 1
0.335460 0.184206 1
0.382014 1.260607 1
0.807933 2.306526 0
0.313599 1.643278 1
0.430583 2.015799 0
0.812560 1.755879 0
0.424363 0.671396 1
0.660260 2.463872 0
0.115596 2.034021 1
0.314414 0.885933 1
0.949755 1.314959 0
0.205492 1.753974 1
0.618662 2.127885 0
0.341951 0.433605 1
0.042561 0.797397 1
0.737248 2.332538 0
0.188115 1.605807 1
0.518751 1.620507 0
0.345219 0.249015 1
0.078150 1.186506 1
0.641599 0.885563 0
0.464092 2.482329 0
0.199557 2.402602 1
0.211293 0.486542 1
0.924797 0.151250 0
0.824771 2.301287 0
0.093935 1.934575 0
0.763224 1.263618 0
0.049999 0.842749 1
0.629687 0.369918 0
0.884055 0.782811 0
0.678625 1.635017 0
0.893344 1.079424 0
0.748965 2.135876 0
0.070023 2.195679 0
0.113062 0.566285 1
0.018686 0.152282 1
0.760695 2.492030 0
0.420598 2.467485 0
0.408200 1.525877 0
0.165004 0.552015 1
0.086949 0.899181 1
0.012678 0.218650 1
0.942484 0.806648 0
0.930861 2.464020 0
0.111869 0.448564 1
0.605113 0.350542 1
0.620775 0.933814 0
0.844002 0.358632 0
0.013236 1.131821 0
0.005909 0.798393 0
0.438225 0.612281 1
0.243005 0.446316 1
0.491259 1.495832 0
0.180845 1.161281 1
0.057310 0.513928 1
0.037856 0.622679 1
0.148260 2.017064 1
0.318791 2.287688 0
0.669686 1.050354 0
0.322051 1.796187 1
0.403531 0.376754 1
0.840433 0.381996 0
0.085712 1.398651 1
0.849290 0.055536 0
0.359020 0.102209 1
0.130724 0.214233 1
0.244065 0.019915 1
0.883335 0.543383 0
0.053983 0.736187 1
0.234704 1.687101 1
0.042107 1.735805 0
0.467132 0.234013 1
0.221992 0.033055 1
0.224410 1.635040 1
0.045293 0.594816 1
0.826295 1.366655 0
0.745937 2.427186 0
0.484285 0.962480 1
0.558406 0.308719 1
0.453529 1.164189 1
0.612793 0.511300 0
0.365844 1.849011 0
0.530296 1.702728 0
0.101809 0.254284 1
0.502873 1.949177 0
0.924005 1.868011 0
0.261041 0.769562 1
0.610223 0.040196 1
0.232627 1.889019 1
0.499699 1.121165 0
0.368874 1.667466 1
0.043025 0.300572 1
0.683705 0.072355 1
0.429065 0.738011 1
0.502969 0.980833 0
0.942941 0.004673 0
0.413974 1.652324 0
0.245362 1.986182 1
0.701861 0.441281 0
0.644373 2.422608 0
0.709421 0.578449 0
0.799260 0.393594 0
0.057043 1.788195 0
0.678825 0.017802 1
0.680220 1.162000 0
0.894186 1.460032 0
0.505895 1.448884 0
0.554627 1.550094 0
0.973637 2.309971 0
0.472311 0.319424 1
0.426488 2.457473 0
0.099632 1.275415 1
0.360508 0.138460 1
0.841507 0.538993 0
0.540017 0.155931 1
0.293412 0.932237 1
0.242473 0.598686 1
0.844238 0.279690 0
0.301016 0.440475 1
0.224502 0.523063 1
0.445326 1.484802 0
0.028610 2.138692 0
0.001689 0.986852 0
0.407633 0.227453 1
0.122530 0.888284 1
0.758488 2.283658 0
0.575164 1.949665 0
0.210062 1.295780 1
0.267671 1.846789 1
0.590195 1.024105 0
0.855637 1.710698 0
0.681618 2.386712 0
0.386150 0.047817 1
0.462897 2.280690 0
0.620411 0.622794 0
0.920957 1.331623 0
0.232251 1.106500 1
0.779036 0.651520 0
0.037010 0.079928 1
0.337680 0.950794 1
0.000543 0.328032 0
0.294334 2.159832 1
0.116518 0.805756 1
0.937709 0.207021 0
0.757923 1.049508 0
0.634324 0.194643 1
0.547285 0.531194 1
0.111083 2.431714 0
0.928369 0.234970 0
0.658609 0.604278 0
0.442727 2.265158 0
0.206056 0.461651 1
0.588875 0.547904 0
0.451100 1.613011 0
0.947369 1.084057 0
0.895113 0.401581 0
0.745654 0.516450 0
0.987291 1.001777 0
0.749247 1.501200 0
0.267811 0.256500 1
0.395264 0.491908 1
0.000133 0.583586 0
0.333216 0.894027 1
0.364097 0.962105 1
0.039880 0.658157 1
0.660847 2.133057 0
0.115793 0.345899 1
0.408346 0.184290 1
0.946898 1.267944 0
0.133273 2.282956 0
0.854494 1.186257 0
0.969847 0.562472 0
0.389244 0.078755 1
0.453810 0.460113 1
0.246046 0.741925 1
0.816028 2.461157 0
0.863508 2.465898 0
0.741179 2.495402 0
0.090670 2.239124 0
0.185813 2.415084 1
0.129607 0.779555 1
0.792481 0.569751 0
0.322828 1.916376 1
0.414697 2.025583 0
0.588475 1.236022 0
0.527403 0.153363 1
0.032065 2.285617 0
0.746975 1.008656 0
0.989738 1.312349 0
0.659304 2.312856 0
0.867463 1.108976 0
0.423845 1.417298 0
0.212042 1.966351 1
0.387518 0.048582 1
0.608524 1.141149 0
0.718411 0.818259 0
0.994841 0.714404 0
0.797207 1.661484 0
0.824871 1.507452 0
0.298404 0.680909 1
0.616684 1.523856 0
0.582121 1.766064 0
0.893331 0.533789 0
0.554667 0.721826 0
0.693794 1.495805 0
0.998232 0.733254 0
0.518327 1.305108 0
0.979906 0.685943 0
0.456230 2.140967 0
0.295753 1.814336 1
0.415712 2.194831 0
0.407631 0.118549 1
0.983201 1.640226 0
0.911854 1.327549 0
0.848333 2.323831 0
0.649048 1.386292 0
0.767012 0.415380 0
0.518668 0.641314 1
0.427269 0.292047 1
0.370342 0.843032 1
0.538045 2.319037 0
0.419003 0.463355 1
0.043494 0.012809 1
0.111428 1.919341 1
0.346675 1.415045 1
0.066092 2.020469 0
0.210162 0.465571 1
0.943391 1.417388 0
0.813060 0.248608 0
0.342631 1.494160 1
0.935753 0.520536 0
0.462668 0.160927 1
0.883030 0.230031 0
0.455746 1.813676 0
0.977660 1.334092 0
0.831205 0.172527 0
0.862485 1.960136 0
0.603605 1.973034 0
0.311253 0.592971 1
0.426979 0.572267 1
0.233984 1.417170 1
0.350053 0.865231 1
0.772937 1.881382 0
0.157762 1.276592 1
0.271425 2.115632 1
0.967998 0.362239 0
0.261895 1.661976 1
0.132615 2.163249 1
0.087382 1.556925 1
0.894671 1.847529 0
0.565762 1.923069 0
0.405590 1.884372 0
0.256199 2.359094 0
0.718640 0.474219 0
0.077129 0.781782 1
0.765163 0.227904 0
0.153956 1.361211 1
0.145961 0.405779 1
0.973067 0.840756 0
0.236484 1.458550 1
0.541025 0.028912 1
0.367380 1.375293 1
0.817973 1.681776 0
0.244028 0.947675 1
0.032831 1.990207 0
0.763982 0.625863 0
0.550328 0.894150 0
0.188918 0.380836 1
0.284786 1.001666 1
0.999998 2.404675 0
0.147896 1.727176 1
0.456557 0.895048 1
0.230844 1.996575 1
0.571099 1.169777 0
0.176211 1.444696 1
0.403435 1.342084 1
0.564678 1.337285 0
0.300658 0.400502 1
0.494437 2.497374 0
0.344619 0.020831 1
0.043345 1.264490 0
0.913398 1.187274 0
0.802996 2.367631 0
0.106816 0.627834 1
0.799424 2.292285 0
0.571151 0.822537 0
0.752889 2.022646 0
0.842850 1.962243 0
0.768112 1.664644 0
0.069996 1.066373 1
0.015006 0.496319 0
0.650372 2.003760 0
0.874378 1.689134 0
0.706870 0.892605 0
0.803632 1.593605 0
0.490841 1.407398 0
0.653874 1.652552 0
0.776920 1.718275 0
0.618572 0.845322 0
0.930596 1.325335 0
0.964457 1.563883 0
0.671511 0.199076 1
0.345591 0.859902 1
0.949336 1.231435 0
0.694506 1.387585 0
0.459455 0.143672 1
0.881423 0.176745 0
0.219941 1.364162 1
0.990831 2.256287 0
0.563448 2.185283 0
0.219890 1.731398 1
0.845773 2.249935 0
0.864468 0.285416 0
0.792744 1.603034 0
0.876175 2.186381 0
0.600039 2.134279 0
0.330523 0.236565 1
0.377839 0.856215 1
0.160165 2.215624 1
0.197433 0.637578 1
0.306581 1.753315 1
0.187426 0.190679 1
0.897762 1.698245 0
0.962109 0.400935 0
0.404860 1.205944 1
0.318205 0.168728 1
0.326991 1.835631 1
0.583008 1.531575 0
0.474620 2.332593 0
0.558380 1.737700 0
0.206544 0.964860 1
0.563221 0.146778 1
0.758944 1.410893 0
0.154559 1.687831 1
0.947378 1.453735 0
0.170082 1.418974 1
0.481247 0.776909 1
0.002158 0.654224 0
0.219208 0.566930 1
0.355387 2.477130 0
0.248198 1.140032 1
0.205589 0.843918 1
0.488669 0.135184 1
0.813628 1.600368 0
0.957116 0.608161 0
0.544474 2.444782 0
0.782925 1.538972 0
0.200670 1.645905 1
0.091771 0.997565 1
0.428364 1.287384 1
0.824255 0.653413 0
0.764369 1.890291 0
0.046713 0.261509 1
0.073532 2.111018 0
0.954891 2.123687 0
0.121136 2.325187 0
0.768655 1.945777 0
0.068252 0.261312 1
0.747158 1.194405 0
0.742912 0.295917 0
0.393575 2.054930 0
0.882322 0.451049 0
0.309872 0.064963 1
0.732575 0.970264 0
0.890879 0.024838 0
0.982976 2.204266 0
0.840455 1.325778 0
0.942461 2.344454 0
0.297054 1.456696 1
0.074331 0.712478 1
0.849207 1.567813 0
0.090594 1.535439 1
0.451458 1.654471 0
0.674307 0.174757 1
0.853230 0.591327 0
0.371817 0.329129 1
0.669301 2.367673 0
0.390545 2.226417 0
0.759169 0.900366 0
0.981809 0.640992 0
0.261361 1.729097 1
0.375451 0.516134 1
0.868928 0.168986 0
0.056689 1.923181 0
0.159661 1.049091 1
0.828993 2.209621 0
0.841965 2.268225 0
0.825902 2.320458 0
0.973865 1.879214 0
0.579123 0.779832 0
0.657059 0.462903 0
0.001603 2.374826 0
0.479640 0.759154 1
0.638975 0.652874 0
0.141019 0.252383 1
0.717512 0.572444 0
0.423929 2.416977 0
0.850056 2.220251 0
0.302015 2.410300 0
0.962345 0.346959 0
0.534858 0.895575 0
0.774366 1.920885 0
0.726014 0.280478 0
0.599992 0.179487 1
0.653185 0.195240 1
0.560459 1.583326 0
0.385777 1.881832 0
0.181300 0.274292 1
0.008733 1.939421 0
0.336526 2.476181 0
0.867343 1.085660 0
0.675193 2.419274 0
0.294472 0.478855 1
0.243939 2.196888 1
0.238844 0.639545 1
0.533693 1.927333 0
0.074309 2.261829 0
0.822695 0.078339 0
0.656634 0.131029 1
0.881472 2.262550 0
0.674308 0.238581 0
0.929495 0.052729 0
0.488548 0.045950 1
0.914167 1.016518 0
0.847251 1.888607 0
0.727396 0.859808 0
0.318014 2.163390 0
0.035585 0.208731 1
0.257482 1.239362 1
0.980411 1.923618 0
0.096068 1.521302 1
0.412249 1.653614 0
0.912839 0.200613 0
0.683638 2.241910 0
0.909557 2.295213 0
0.257584 0.545587 1
0.869128 1.083996 0
0.486302 0.710671 1
0.701649 1.542347 0
0.890645 0.169033 0
0.373719 0.254986 1
0.220052 1.047951 1
0.164246 1.206421 1
0.525279 0.898103 0
0.764709 1.170030 0
0.876020 0.675213 0
0.323363 1.897465 1
0.280971 0.701482 1
0.920854 1.970144 0
0.880820 2.372547 0
0.160829 0.125455 1
0.406868 0.556204 1
0.245913 0.149750 1
0.737723 2.290289 0
0.152003 1.791750 1
0.578216 0.205779 1
0.408213 2.078262 0
0.739839 1.175656 0
0.697474 1.110797 0
0.668427 0.627663 0
0.651170 0.546972 0
0.180699 0.040649 1
0.274885 2.482692 0
0.644938 1.172743 0
0.116634 0.657342 1
0.179195 1.835263 1
0.103285 2.291898 0
0.973125 0.769846 0
0.521344 0.571413 1
0.496253 1.328305 0
0.931403 0.230439 0
0.193708 1.605497 1
0.432366 1.946221 0
0.056007 0.782093 1
0.856932 1.147186 0
0.299630 2.206359 0
0.911038 2.054900 0
0.681732 2.167273 0
0.145465 2.057760 1
0.908280 1.160400 0
0.137366 1.768105 1
0.616095 1.756959 0
0.682209 2.221738 0
0.300640 2.136472 1
0.075348 0.916808 1
0.515617 2.451197 0
0.906078 1.151444 0
0.925069 1.573895 0
0.980102 1.436071 0
0.416903 2.213333 0
0.793080 0.733818 0
0.308301 1.541790 1
0.146416 2.028280 1
0.720317 0.937702 0
0.980467 1.792327 0
0.455314 1.139105 1
0.973170 0.153771 0
0.768813 1.106545 0
0.082856 1.393859 1
0.635618 2.075231 0
0.361836 0.939828 1
0.272545 1.648804 1
0.580808 1.605383 0
0.667166 0.164665 1
0.012446 0.430347 0
0.138596 0.953271 1
0.653414 2.303615 0
0.742847 0.070345 1
0.916611 1.223449 0
0.001644 1.596784 0
0.857299 1.542143 0
0.519786 0.100449 1
0.301089 1.008842 1
0.243514 1.867656 1
0.876314 0.544066 0
0.646129 1.215702 0
0.924318 0.039242 0
0.816960 1.634444 0
0.036830 0.007055 1
0.426005 2.184985 0
0.218883 1.921440 1
0.455020 1.318736 0
0.601043 1.810505 0
0.660493 2.261821 0
0.767613 0.670957 0
0.706377 0.181958 0
0.265655 2.175667 1
0.574299 0.613887 0
0.041391 1.631225 0
0.400926 0.914884 1
0.580061 0.220233 1
0.584264 1.813705 0
0.178031 0.410222 1
0.838664 1.074220 0
0.769297 1.442857 0
0.039869 0.209237 1
0.657836 0.611776 0
0.847166 0.817161 0
0.608775 1.705104 0
0.074834 1.826105 0
0.539468 2.103791 0
0.365253 2.014004 0
0.747343 1.503086 0
0.948009 0.450084 0
0.826626 0.238385 0
0.617748 1.246430 0
0.502916 1.260922 0
0.928573 1.333059 0
0.887306 2.389268 0
0.573999 0.516015 1
0.068814 1.412248 1
0.257785 1.475838 1
0.766678 1.412851 0
0.316743 1.268122 1
0.332507 1.121149 1
0.258014 1.085544 1
0.893636 0.852775 0
0.035787 1.180169 0
0.042076 0.441225 1
0.269380 1.168655 1
0.636013 1.172397 0
0.789846 2.367460 0
0.961301 1.478085 0
0.870835 0.329262 0
0.561680 0.371872 1
0.020592 0.239773 1
0.945114 1.311225 0
0.103039 1.922859 1
0.996147 0.612550 0
0.049331 0.250074 1
0.199622 0.121952 1
0.859240 0.611792 0
0.954732 0.455561 0
0.648323 0.923637 0
0.427745 0.263747 1
0.120673 0.395462 1
0.615055 0.561909 0
0.599896 1.149630 0
0.735726 0.847802 0
0.603338 0.737028 0
0.894883 0.756109 0
0.167620 0.460203 1
0.855806 1.343455 0
0.782286 2.187227 0
0.291742 0.788813 1
0.034273 0.067792 1
0.752945 1.884664 0
0.216173 0.537495 1
0.470688 2.148813 0
0.041929 1.749158 0
0.242491 1.349841 1
0.711463 1.389501 0
0.338231 1.608004 1
0.286625 0.747715 1
0.740671 1.155593 0
0.823578 2.209335 0
0.915630 2.463358 0
0.665528 1.341531 0
0.842652 1.128295 0
0.299555 1.559278 1
0.715504 1.209779 0
0.101263 2.301519 0
0.655140 2.329522 0
0.912895 0.084408 0
0.458518 0.788970 1
0.089729 0.204220 1
0.931091 2.130016 0
0.673043 2.079767 0
0.860586 2.190944 0
0.275924 1.122293 1
0.949159 1.281143 0
0.867074 2.290135 0
0.120871 1.203936 1
0.821412 1.171951 0
0.791916 1.848867 0
0.564608 0.912375 0
0.716709 1.801465 0
0.886216 1.561572 0
0.135855 0.771636 1
0.556821 1.215219 0
0.672383 1.873364 0
0.249535 2.343655 1
0.922013 0.678277 0
0.917522 1.988720 0
0.769294 1.308459 0
0.506803 2.076842 0
0.190080 1.666391 1
0.816516 0.443489 0
0.487035 1.487575 0
0.669332 1.136679 0
0.668408 2.351385 0
0.889426 1.444076 0
0.236715 1.190288 1
0.069167 1.244822 1
0.687296 0.960489 0
0.175987 2.045031 1
0.334633 0.459995 1
0.454800 2.065972 0
0.117954 1.140313 1
0.095806 0.531554 1
0.530480 1.938214 0
0.224040 1.109675 1
0.125779 2.427044 0
0.533115 0.178619 1
0.821178 1.345886 0
0.120098 1.199811 1
0.092406 0.150050 1
0.756457 1.932973 0
0.988810 2.329321 0
0.559434 1.037082 0
0.096519 0.490935 1
0.454760 0.389603 1
0.223342 1.758325 1
0.869803 1.953136 0
0.545314 0.216644 1
0.452828 1.716027 0
0.507841 0.699556 1
0.977189 1.556309 0
0.751892 0.130967 0
0.466933 1.857489 0
0.527207 1.934737 0
0.847231 1.024674 0
0.676360 1.477304 0
0.621439 1.319970 0
0.892713 2.071159 0
0.985908 0.407362 0
0.615591 0.588039 0
0.266159 0.834158 1
0.880708 0.157375 0
0.000802 1.197979 0
0.770225 0.446762 0
0.490559 2.062207 0
0.808470 2.386423 0
0.445703 2.336370 0
0.946128 1.436293 0
0.909869 0.413343 0
0.819947 2.128357 0
0.519277 1.225148 0
0.424450 1.808916 0
0.981991 0.816508 0
0.220272 0.258707 1
0.235703 1.165046 1
0.368132 0.500223 1
0.896469 2.390795 0
0.835809 1.124037 0
0.677591 0.698687 0
0.135204 0.930254 1
0.914745 0.300157 0
0.895334 2.193300 0
0.120479 2.212133 0
0.724391 2.080968 0
0.934120 1.898520 0
0.369799 0.526642 1
0.508696 1.622122 0
0.199313 2.148865 1
0.386500 2.284655 0
0.278011 1.323237 1
0.854624 1.679742 0
0.571549 0.050228 1
0.669484 0.058039 1
0.186637 2.017126 1
0.734872 2.475110 0
0.671036 0.239388 0
0.359461 1.161642 1
0.483508 0.786273 1
0.954553 0.414796 0
0.590160 2.028662 0
0.290951 0.034746 1
0.593385 0.054905 1
0.116580 0.880162 1
0.153722 1.521703 1
0.107681 2.004583 1
0.408224 0.050701 1
0.851271 0.790930 0
0.263559 1.605084 1
0.656940 0.475921 0
0.518624 1.274510 0
0.275365 0.143557 1
0.102605 1.205811 1
0.423119 0.884342 1
0.257502 2.089912 1
0.059599 1.721020 0
0.075952 1.332746 1
0.787037 1.844892 0
0.840946 1.935759 0
0.718517 0.288936 0
0.458667 2.031615 0
0.141801 0.622429 1
0.466232 2.421184 0
0.134155 1.865056 1
0.400556 0.374336 1
0.587224 1.178137 0
0.378582 2.057229 0
0.340943 0.562366 1
0.675456 0.976525 0
0.981610 2.290158 0
0.275692 1.405249 1
0.205896 1.214225 1
0.993407 0.475427 0
0.201206 1.666948 1
0.558209 2.038633 0
0.324312 1.798253 1
0.292331 0.535362 1
0.134885 0.038280 1
0.349499 0.087163 1
0.977938 0.526511 0
0.629560 0.022766 1
0.053471 1.725567 0
0.642722 0.571154 0
0.756272 1.639122 0
0.489357 1.547240 0
0.783184 2.447542 0
0.332156 1.345100 1
0.841172 1.460333 0
0.524558 0.631967 1
0.590986 1.768037 0
0.159950 0.714693 1
0.737216 0.957641 0
0.027742 0.640830 1
0.173981 0.236075 1
0.083196 0.686062 1
0.254496 0.790411 1
0.771801 1.658100 0
0.075627 0.145150 1
0.817351 0.529865 0
0.178707 1.318494 1
0.973252 1.106804 0
0.820740 0.452724 0
0.575438 0.962841 0
0.990739 0.895128 0
0.764798 2.410565 0
0.744206 2.182903 0
0.220983 0.170914 1
0.022377 0.205355 1
0.561966 2.394349 0
0.729895 0.855463 0
0.105175 1.702976 1
0.764670 2.010057 0
0.210074 1.786376 1
0.446170 1.966410 0
